frontend-1  | 2026-04-18T05:48:03.211861575Z 172.19.0.1 - - [18/Apr/2026:05:48:03 +0000] "GET / HTTP/1.1" 200 3077 "-" "node" "-"
mongodb-1   | 2026-04-18T05:48:58.779186899Z {"t":{"$date":"2026-04-18T05:48:58.779+00:00"},"s":"I",  "c":"WTRECOV",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":{"ts_sec":1776491338,"ts_usec":778999,"thread":"1:0x7a9076142cc0","session_name":"txn-recover","category":"WT_VERB_RECOVERY_PROGRESS","category_id":30,"verbose_level":"DEBUG","verbose_level_id":1,"msg":"recovery was completed successfully and took 146ms, including 143ms for the log replay, 0ms for the rollback to stable, and 2ms for the checkpoint."}}}
mongodb-1   | 2026-04-18T05:48:58.779504921Z {"t":{"$date":"2026-04-18T05:48:58.779+00:00"},"s":"I",  "c":"STORAGE",  "id":4795906, "ctx":"initandlisten","msg":"WiredTiger opened","attr":{"durationMillis":232}}
mongodb-1   | 2026-04-18T05:48:58.779511097Z {"t":{"$date":"2026-04-18T05:48:58.779+00:00"},"s":"I",  "c":"RECOVERY", "id":23987,   "ctx":"initandlisten","msg":"WiredTiger recoveryTimestamp","attr":{"recoveryTimestamp":{"$timestamp":{"t":0,"i":0}}}}
mongodb-1   | 2026-04-18T05:48:58.782406127Z {"t":{"$date":"2026-04-18T05:48:58.782+00:00"},"s":"W",  "c":"CONTROL",  "id":22120,   "ctx":"initandlisten","msg":"Access control is not enabled for the database. Read and write access to data and configuration is unrestricted","tags":["startupWarnings"]}
mongodb-1   | 2026-04-18T05:48:58.782415710Z {"t":{"$date":"2026-04-18T05:48:58.782+00:00"},"s":"W",  "c":"CONTROL",  "id":22184,   "ctx":"initandlisten","msg":"Soft rlimits for open file descriptors too low","attr":{"currentValue":1024,"recommendedMinimum":64000},"tags":["startupWarnings"]}
mongodb-1   | 2026-04-18T05:48:58.783386169Z {"t":{"$date":"2026-04-18T05:48:58.783+00:00"},"s":"I",  "c":"NETWORK",  "id":4915702, "ctx":"initandlisten","msg":"Updated wire specification","attr":{"oldSpec":{"incomingExternalClient":{"minWireVersion":0,"maxWireVersion":17},"incomingInternalClient":{"minWireVersion":0,"maxWireVersion":17},"outgoing":{"minWireVersion":6,"maxWireVersion":17},"isInternalClient":true},"newSpec":{"incomingExternalClient":{"minWireVersion":0,"maxWireVersion":17},"incomingInternalClient":{"minWireVersion":17,"maxWireVersion":17},"outgoing":{"minWireVersion":17,"maxWireVersion":17},"isInternalClient":true}}}
mongodb-1   | 2026-04-18T05:48:58.783394293Z {"t":{"$date":"2026-04-18T05:48:58.783+00:00"},"s":"I",  "c":"REPL",     "id":5853300, "ctx":"initandlisten","msg":"current featureCompatibilityVersion value","attr":{"featureCompatibilityVersion":"6.0","context":"startup"}}
mongodb-1   | 2026-04-18T05:48:58.783396044Z {"t":{"$date":"2026-04-18T05:48:58.783+00:00"},"s":"I",  "c":"STORAGE",  "id":5071100, "ctx":"initandlisten","msg":"Clearing temp directory"}
mongodb-1   | 2026-04-18T05:48:58.785707992Z {"t":{"$date":"2026-04-18T05:48:58.785+00:00"},"s":"I",  "c":"CONTROL",  "id":20536,   "ctx":"initandlisten","msg":"Flow Control is enabled on this deployment"}
mongodb-1   | 2026-04-18T05:48:58.785765913Z {"t":{"$date":"2026-04-18T05:48:58.785+00:00"},"s":"I",  "c":"FTDC",     "id":20625,   "ctx":"initandlisten","msg":"Initializing full-time diagnostic data capture","attr":{"dataDirectory":"/data/db/diagnostic.data"}}
mongodb-1   | 2026-04-18T05:48:58.787456483Z {"t":{"$date":"2026-04-18T05:48:58.787+00:00"},"s":"I",  "c":"REPL",     "id":6015317, "ctx":"initandlisten","msg":"Setting new configuration state","attr":{"newState":"ConfigReplicationDisabled","oldState":"ConfigPreStart"}}
mongodb-1   | 2026-04-18T05:48:58.787464351Z {"t":{"$date":"2026-04-18T05:48:58.787+00:00"},"s":"I",  "c":"STORAGE",  "id":22262,   "ctx":"initandlisten","msg":"Timestamp monitor starting"}
mongodb-1   | 2026-04-18T05:48:58.787885100Z {"t":{"$date":"2026-04-18T05:48:58.787+00:00"},"s":"I",  "c":"NETWORK",  "id":23015,   "ctx":"listener","msg":"Listening on","attr":{"address":"/tmp/mongodb-27017.sock"}}
mongodb-1   | 2026-04-18T05:48:58.787893538Z {"t":{"$date":"2026-04-18T05:48:58.787+00:00"},"s":"I",  "c":"NETWORK",  "id":23015,   "ctx":"listener","msg":"Listening on","attr":{"address":"0.0.0.0"}}
mongodb-1   | 2026-04-18T05:48:58.787896712Z {"t":{"$date":"2026-04-18T05:48:58.787+00:00"},"s":"I",  "c":"NETWORK",  "id":23016,   "ctx":"listener","msg":"Waiting for connections","attr":{"port":27017,"ssl":"off"}}
mongodb-1   | 2026-04-18T05:48:58.787929374Z {"t":{"$date":"2026-04-18T05:48:58.787+00:00"},"s":"I",  "c":"CONTROL",  "id":8423403, "ctx":"initandlisten","msg":"mongod startup complete","attr":{"Summary of time elapsed":{"Startup from clean shutdown?":true,"Statistics":{"Transport layer setup":"0 ms","Run initial syncer crash recovery":"0 ms","Create storage engine lock file in the data directory":"0 ms","Create storage engine lock file in the data directory":"0 ms","Get metadata describing storage engine":"0 ms","Get metadata describing storage engine":"0 ms","Validate options in metadata against current startup options":"0 ms","Validate options in metadata against current startup options":"0 ms","Create storage engine":"0 ms","Create storage engine":"232 ms","Write current PID to file":"0 ms","Write current PID to file":"0 ms","Initialize FCV before rebuilding indexes":"0 ms","Initialize FCV before rebuilding indexes":"1 ms","Drop abandoned idents and get back indexes that need to be rebuilt or builds that need to be restarted":"0 ms","Drop abandoned idents and get back indexes that need to be rebuilt or builds that need to be restarted":"0 ms","Rebuild indexes for collections":"0 ms","Rebuild indexes for collections":"0 ms","Build user and roles graph":"0 ms","Set up the background thread pool responsible for waiting for opTimes to be majority committed":"0 ms","Start up the replication coordinator":"1 ms","Start transport layer":"0 ms","_initAndListen total elapsed time":"240 ms"}}}}
mongodb-1   | 2026-04-18T05:49:00.462084713Z {"t":{"$date":"2026-04-18T05:49:00.461+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"172.19.0.3:59868","uuid":"a46f5b84-4bbc-4ce0-b15f-b43f712fdaa7","connectionId":1,"connectionCount":1}}
mongodb-1   | 2026-04-18T05:49:00.462354319Z {"t":{"$date":"2026-04-18T05:49:00.462+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn1","msg":"client metadata","attr":{"remote":"172.19.0.3:59868","client":"conn1","negotiatedCompressors":[],"doc":{"driver":{"name":"nodejs|Mongoose","version":"6.17.0|8.16.3"},"platform":"Node.js v18.20.8, LE","os":{"name":"linux","architecture":"x64","version":"6.17.0-20-generic","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
mongodb-1   | 2026-04-18T05:49:00.464816882Z {"t":{"$date":"2026-04-18T05:49:00.464+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"172.19.0.3:59878","uuid":"24cb3b19-49fe-4ceb-814a-1921919e9919","connectionId":2,"connectionCount":2}}
mongodb-1   | 2026-04-18T05:49:00.465122460Z {"t":{"$date":"2026-04-18T05:49:00.464+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn2","msg":"client metadata","attr":{"remote":"172.19.0.3:59878","client":"conn2","negotiatedCompressors":[],"doc":{"driver":{"name":"nodejs|Mongoose","version":"6.17.0|8.16.3"},"platform":"Node.js v18.20.8, LE","os":{"name":"linux","architecture":"x64","version":"6.17.0-20-generic","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
backend-1   | 2026-04-18T05:48:49.218113257Z   errorLabelSet: Set(0) {},
mongodb-1   | 2026-04-18T05:49:00.466498744Z {"t":{"$date":"2026-04-18T05:49:00.466+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"172.19.0.3:59884","uuid":"769f8465-eefa-4105-8f9b-95e4357c42ea","connectionId":3,"connectionCount":3}}
mongodb-1   | 2026-04-18T05:49:00.466511363Z {"t":{"$date":"2026-04-18T05:49:00.466+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"172.19.0.3:59892","uuid":"3da35739-864c-475f-a818-f44d661c0c26","connectionId":4,"connectionCount":4}}
mongodb-1   | 2026-04-18T05:49:00.466631808Z {"t":{"$date":"2026-04-18T05:49:00.466+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn3","msg":"client metadata","attr":{"remote":"172.19.0.3:59884","client":"conn3","negotiatedCompressors":[],"doc":{"driver":{"name":"nodejs|Mongoose","version":"6.17.0|8.16.3"},"platform":"Node.js v18.20.8, LE","os":{"name":"linux","architecture":"x64","version":"6.17.0-20-generic","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
mongodb-1   | 2026-04-18T05:49:00.469664490Z {"t":{"$date":"2026-04-18T05:49:00.469+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn4","msg":"client metadata","attr":{"remote":"172.19.0.3:59892","client":"conn4","negotiatedCompressors":[],"doc":{"driver":{"name":"nodejs|Mongoose","version":"6.17.0|8.16.3"},"platform":"Node.js v18.20.8, LE","os":{"name":"linux","architecture":"x64","version":"6.17.0-20-generic","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
mongodb-1   | 2026-04-18T05:49:00.471126190Z {"t":{"$date":"2026-04-18T05:49:00.471+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"172.19.0.3:59898","uuid":"81de882c-ea71-4246-bd2b-6068ea15ca95","connectionId":5,"connectionCount":5}}
mongodb-1   | 2026-04-18T05:49:00.471174365Z {"t":{"$date":"2026-04-18T05:49:00.471+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"172.19.0.3:59910","uuid":"3e332e2b-9ea5-45a7-a073-225d37167397","connectionId":6,"connectionCount":6}}
mongodb-1   | 2026-04-18T05:49:00.700783746Z {"t":{"$date":"2026-04-18T05:49:00.700+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn5","msg":"client metadata","attr":{"remote":"172.19.0.3:59898","client":"conn5","negotiatedCompressors":[],"doc":{"driver":{"name":"nodejs|Mongoose","version":"6.17.0|8.16.3"},"platform":"Node.js v18.20.8, LE","os":{"name":"linux","architecture":"x64","version":"6.17.0-20-generic","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
mongodb-1   | 2026-04-18T05:49:00.700810523Z {"t":{"$date":"2026-04-18T05:49:00.700+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn6","msg":"client metadata","attr":{"remote":"172.19.0.3:59910","client":"conn6","negotiatedCompressors":[],"doc":{"driver":{"name":"nodejs|Mongoose","version":"6.17.0|8.16.3"},"platform":"Node.js v18.20.8, LE","os":{"name":"linux","architecture":"x64","version":"6.17.0-20-generic","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
mongodb-1   | 2026-04-18T05:49:01.011570409Z {"t":{"$date":"2026-04-18T05:49:01.011+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"172.19.0.3:59914","uuid":"82882671-8f50-4686-aa57-ea4b16517f2a","connectionId":7,"connectionCount":7}}
mongodb-1   | 2026-04-18T05:49:01.011588771Z {"t":{"$date":"2026-04-18T05:49:01.011+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"172.19.0.3:59930","uuid":"b1768bcd-bd59-43b2-b90c-143e8eb3021d","connectionId":8,"connectionCount":8}}
mongodb-1   | 2026-04-18T05:49:01.219850077Z {"t":{"$date":"2026-04-18T05:49:01.219+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn7","msg":"client metadata","attr":{"remote":"172.19.0.3:59914","client":"conn7","negotiatedCompressors":[],"doc":{"driver":{"name":"nodejs|Mongoose","version":"6.17.0|8.16.3"},"platform":"Node.js v18.20.8, LE","os":{"name":"linux","architecture":"x64","version":"6.17.0-20-generic","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
mongodb-1   | 2026-04-18T05:49:01.219868784Z {"t":{"$date":"2026-04-18T05:49:01.219+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn8","msg":"client metadata","attr":{"remote":"172.19.0.3:59930","client":"conn8","negotiatedCompressors":[],"doc":{"driver":{"name":"nodejs|Mongoose","version":"6.17.0|8.16.3"},"platform":"Node.js v18.20.8, LE","os":{"name":"linux","architecture":"x64","version":"6.17.0-20-generic","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
mongodb-1   | 2026-04-18T05:49:01.907779848Z {"t":{"$date":"2026-04-18T05:49:01.907+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"172.19.0.3:59934","uuid":"49e5465c-b1f4-4122-a6cb-190df05383eb","connectionId":9,"connectionCount":9}}
mongodb-1   | 2026-04-18T05:49:01.907801385Z {"t":{"$date":"2026-04-18T05:49:01.907+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"172.19.0.3:59950","uuid":"f7b6812a-129c-4c0a-b78f-495e0f9da531","connectionId":10,"connectionCount":10}}
mongodb-1   | 2026-04-18T05:49:02.404162199Z {"t":{"$date":"2026-04-18T05:49:02.403+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn9","msg":"client metadata","attr":{"remote":"172.19.0.3:59934","client":"conn9","negotiatedCompressors":[],"doc":{"driver":{"name":"nodejs|Mongoose","version":"6.17.0|8.16.3"},"platform":"Node.js v18.20.8, LE","os":{"name":"linux","architecture":"x64","version":"6.17.0-20-generic","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
mongodb-1   | 2026-04-18T05:49:02.404195565Z {"t":{"$date":"2026-04-18T05:49:02.403+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn10","msg":"client metadata","attr":{"remote":"172.19.0.3:59950","client":"conn10","negotiatedCompressors":[],"doc":{"driver":{"name":"nodejs|Mongoose","version":"6.17.0|8.16.3"},"platform":"Node.js v18.20.8, LE","os":{"name":"linux","architecture":"x64","version":"6.17.0-20-generic","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
mongodb-1   | 2026-04-18T05:49:03.313565136Z {"t":{"$date":"2026-04-18T05:49:03.313+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"172.19.0.3:59954","uuid":"bde7b796-9859-4bd9-801e-04058738eb6d","connectionId":11,"connectionCount":11}}
mongodb-1   | 2026-04-18T05:49:03.313589184Z {"t":{"$date":"2026-04-18T05:49:03.313+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"172.19.0.3:59964","uuid":"66fbf61a-48ca-4e89-9109-0bb5f1cca8b1","connectionId":12,"connectionCount":12}}
backend-1   | 2026-04-18T05:48:49.218113996Z   reason: TopologyDescription {
backend-1   | 2026-04-18T05:48:49.218114731Z     type: 'Single',
backend-1   | 2026-04-18T05:48:49.218115471Z     servers: Map(1) { 'mongodb:27017' => [ServerDescription] },
backend-1   | 2026-04-18T05:48:49.218116447Z     stale: false,
backend-1   | 2026-04-18T05:48:49.218117161Z     compatible: true,
backend-1   | 2026-04-18T05:48:49.218117914Z     heartbeatFrequencyMS: 10000,
backend-1   | 2026-04-18T05:48:49.218118644Z     localThresholdMS: 15,
backend-1   | 2026-04-18T05:48:49.218119347Z     setName: null,
backend-1   | 2026-04-18T05:48:49.218120044Z     maxElectionId: null,
backend-1   | 2026-04-18T05:48:49.218120737Z     maxSetVersion: null,
backend-1   | 2026-04-18T05:48:49.218121425Z     commonWireVersion: 0,
backend-1   | 2026-04-18T05:48:49.218122148Z     logicalSessionTimeoutMinutes: null
backend-1   | 2026-04-18T05:48:49.218122933Z   },
backend-1   | 2026-04-18T05:48:49.218123662Z   code: undefined,
backend-1   | 2026-04-18T05:48:49.218124381Z   [cause]: MongoNetworkError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:49.218125136Z       at Socket.<anonymous> (/app/node_modules/mongodb/lib/cmap/connect.js:286:44)
backend-1   | 2026-04-18T05:48:49.218126038Z       at Object.onceWrapper (node:events:632:26)
backend-1   | 2026-04-18T05:48:49.218133809Z       at Socket.emit (node:events:517:28)
backend-1   | 2026-04-18T05:48:49.218134616Z       at emitErrorNT (node:internal/streams/destroy:151:8)
backend-1   | 2026-04-18T05:48:49.218135394Z       at emitErrorCloseNT (node:internal/streams/destroy:116:3)
backend-1   | 2026-04-18T05:48:49.218136175Z       at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
backend-1   | 2026-04-18T05:48:49.218136948Z     errorLabelSet: Set(1) { 'ResetPool' },
backend-1   | 2026-04-18T05:48:49.218137691Z     beforeHandshake: false,
backend-1   | 2026-04-18T05:48:49.218138395Z     [cause]: Error: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:49.218139136Z         at GetAddrInfoReqWrap.onlookupall [as oncomplete] (node:dns:118:26) {
mongodb-1   | 2026-04-18T05:49:03.701804395Z {"t":{"$date":"2026-04-18T05:49:03.701+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn11","msg":"client metadata","attr":{"remote":"172.19.0.3:59954","client":"conn11","negotiatedCompressors":[],"doc":{"driver":{"name":"nodejs|Mongoose","version":"6.17.0|8.16.3"},"platform":"Node.js v18.20.8, LE","os":{"name":"linux","architecture":"x64","version":"6.17.0-20-generic","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
mongodb-1   | 2026-04-18T05:49:03.701827873Z {"t":{"$date":"2026-04-18T05:49:03.701+00:00"},"s":"I",  "c":"NETWORK",  "id":51800,   "ctx":"conn12","msg":"client metadata","attr":{"remote":"172.19.0.3:59964","client":"conn12","negotiatedCompressors":[],"doc":{"driver":{"name":"nodejs|Mongoose","version":"6.17.0|8.16.3"},"platform":"Node.js v18.20.8, LE","os":{"name":"linux","architecture":"x64","version":"6.17.0-20-generic","type":"Linux"},"env":{"container":{"runtime":"docker"}}}}}
backend-1   | 2026-04-18T05:48:49.218139890Z       errno: -3001,
backend-1   | 2026-04-18T05:48:49.218140636Z       code: 'EAI_AGAIN',
backend-1   | 2026-04-18T05:48:49.218141368Z       syscall: 'getaddrinfo',
backend-1   | 2026-04-18T05:48:49.218142633Z       hostname: 'mongodb'
backend-1   | 2026-04-18T05:48:49.218143379Z     }
backend-1   | 2026-04-18T05:48:49.218144098Z   }
backend-1   | 2026-04-18T05:48:49.218144809Z }
backend-1   | 2026-04-18T05:48:49.218303770Z getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:49.218523977Z Error tracking order: MongoServerSelectionError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:49.218525401Z     at Topology.selectServer (/app/node_modules/mongodb/lib/sdam/topology.js:326:38)
backend-1   | 2026-04-18T05:48:49.218526430Z     at async tryOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:145:18)
backend-1   | 2026-04-18T05:48:49.218527271Z     at async executeOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:75:16)
backend-1   | 2026-04-18T05:48:49.218528179Z     at async FindCursor._initialize (/app/node_modules/mongodb/lib/cursor/find_cursor.js:61:26)
backend-1   | 2026-04-18T05:48:49.218528986Z     at async FindCursor.cursorInit (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:633:27)
backend-1   | 2026-04-18T05:48:49.218529761Z     at async FindCursor.fetchBatch (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:667:13)
backend-1   | 2026-04-18T05:48:49.218530523Z     at async FindCursor.next (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:347:17)
backend-1   | 2026-04-18T05:48:49.218531275Z     at async Collection.findOne (/app/node_modules/mongodb/lib/collection.js:277:21)
backend-1   | 2026-04-18T05:48:49.218532009Z     at async model.Query._findOne (/app/node_modules/mongoose/lib/query.js:2687:15)
backend-1   | 2026-04-18T05:48:49.218532781Z     at async model.Query.exec (/app/node_modules/mongoose/lib/query.js:4604:63) {
backend-1   | 2026-04-18T05:48:49.218533534Z   errorLabelSet: Set(0) {},
backend-1   | 2026-04-18T05:48:49.218534271Z   reason: TopologyDescription {
backend-1   | 2026-04-18T05:48:49.218535092Z     type: 'Single',
backend-1   | 2026-04-18T05:48:49.218535779Z     servers: Map(1) { 'mongodb:27017' => [ServerDescription] },
backend-1   | 2026-04-18T05:48:49.218536562Z     stale: false,
backend-1   | 2026-04-18T05:48:49.218538505Z     compatible: true,
backend-1   | 2026-04-18T05:48:49.218539231Z     heartbeatFrequencyMS: 10000,
backend-1   | 2026-04-18T05:48:49.218539954Z     localThresholdMS: 15,
backend-1   | 2026-04-18T05:48:49.218540633Z     setName: null,
backend-1   | 2026-04-18T05:48:49.218541312Z     maxElectionId: null,
backend-1   | 2026-04-18T05:48:49.218542009Z     maxSetVersion: null,
backend-1   | 2026-04-18T05:48:49.218542692Z     commonWireVersion: 0,
backend-1   | 2026-04-18T05:48:49.218543389Z     logicalSessionTimeoutMinutes: null
backend-1   | 2026-04-18T05:48:49.218544092Z   },
backend-1   | 2026-04-18T05:48:49.218544739Z   code: undefined,
backend-1   | 2026-04-18T05:48:49.218545435Z   [cause]: MongoNetworkError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:49.218546191Z       at Socket.<anonymous> (/app/node_modules/mongodb/lib/cmap/connect.js:286:44)
backend-1   | 2026-04-18T05:48:49.218547017Z       at Object.onceWrapper (node:events:632:26)
backend-1   | 2026-04-18T05:48:49.218547730Z       at Socket.emit (node:events:517:28)
backend-1   | 2026-04-18T05:48:49.218548460Z       at emitErrorNT (node:internal/streams/destroy:151:8)
backend-1   | 2026-04-18T05:48:49.218549205Z       at emitErrorCloseNT (node:internal/streams/destroy:116:3)
backend-1   | 2026-04-18T05:48:49.218549951Z       at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
backend-1   | 2026-04-18T05:48:49.218550715Z     errorLabelSet: Set(1) { 'ResetPool' },
backend-1   | 2026-04-18T05:48:49.218551440Z     beforeHandshake: false,
backend-1   | 2026-04-18T05:48:49.218552142Z     [cause]: Error: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:49.218552881Z         at GetAddrInfoReqWrap.onlookupall [as oncomplete] (node:dns:118:26) {
backend-1   | 2026-04-18T05:48:49.218553761Z       errno: -3001,
backend-1   | 2026-04-18T05:48:49.218556454Z       code: 'EAI_AGAIN',
backend-1   | 2026-04-18T05:48:49.218557186Z       syscall: 'getaddrinfo',
backend-1   | 2026-04-18T05:48:49.218557884Z       hostname: 'mongodb'
backend-1   | 2026-04-18T05:48:49.218558596Z     }
backend-1   | 2026-04-18T05:48:49.218559270Z   }
backend-1   | 2026-04-18T05:48:49.218559961Z }
backend-1   | 2026-04-18T05:48:51.217906837Z Error searching products: MongoServerSelectionError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:51.217920913Z     at Topology.selectServer (/app/node_modules/mongodb/lib/sdam/topology.js:326:38)
backend-1   | 2026-04-18T05:48:51.217922035Z     at runNextTicks (node:internal/process/task_queues:60:5)
backend-1   | 2026-04-18T05:48:51.217922791Z     at listOnTimeout (node:internal/timers:538:9)
backend-1   | 2026-04-18T05:48:51.217923507Z     at process.processTimers (node:internal/timers:512:7)
backend-1   | 2026-04-18T05:48:51.217924284Z     at async tryOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:145:18)
backend-1   | 2026-04-18T05:48:51.217925075Z     at async executeOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:75:16)
backend-1   | 2026-04-18T05:48:51.217925840Z     at async FindCursor._initialize (/app/node_modules/mongodb/lib/cursor/find_cursor.js:61:26)
backend-1   | 2026-04-18T05:48:51.217933943Z     at async FindCursor.cursorInit (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:633:27)
backend-1   | 2026-04-18T05:48:51.217934810Z     at async FindCursor.fetchBatch (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:667:13)
backend-1   | 2026-04-18T05:48:51.217935619Z     at async FindCursor.next (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:347:17) {
backend-1   | 2026-04-18T05:48:51.217936406Z   errorLabelSet: Set(0) {},
backend-1   | 2026-04-18T05:48:51.217937125Z   reason: TopologyDescription {
backend-1   | 2026-04-18T05:48:51.217937828Z     type: 'Single',
backend-1   | 2026-04-18T05:48:51.217938537Z     servers: Map(1) { 'mongodb:27017' => [ServerDescription] },
backend-1   | 2026-04-18T05:48:51.217939683Z     stale: false,
backend-1   | 2026-04-18T05:48:51.217940390Z     compatible: true,
backend-1   | 2026-04-18T05:48:51.217941412Z     heartbeatFrequencyMS: 10000,
backend-1   | 2026-04-18T05:48:51.217942204Z     localThresholdMS: 15,
backend-1   | 2026-04-18T05:48:51.217942903Z     setName: null,
backend-1   | 2026-04-18T05:48:51.217943571Z     maxElectionId: null,
backend-1   | 2026-04-18T05:48:51.217944241Z     maxSetVersion: null,
backend-1   | 2026-04-18T05:48:51.217944910Z     commonWireVersion: 0,
backend-1   | 2026-04-18T05:48:51.217945636Z     logicalSessionTimeoutMinutes: null
backend-1   | 2026-04-18T05:48:51.217946369Z   },
backend-1   | 2026-04-18T05:48:51.217947050Z   code: undefined,
backend-1   | 2026-04-18T05:48:51.217947768Z   [cause]: MongoNetworkError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:51.217948529Z       at Socket.<anonymous> (/app/node_modules/mongodb/lib/cmap/connect.js:286:44)
backend-1   | 2026-04-18T05:48:51.217949375Z       at Object.onceWrapper (node:events:632:26)
backend-1   | 2026-04-18T05:48:51.217950114Z       at Socket.emit (node:events:517:28)
backend-1   | 2026-04-18T05:48:51.217950810Z       at emitErrorNT (node:internal/streams/destroy:151:8)
backend-1   | 2026-04-18T05:48:51.217951539Z       at emitErrorCloseNT (node:internal/streams/destroy:116:3)
backend-1   | 2026-04-18T05:48:51.217952278Z       at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
backend-1   | 2026-04-18T05:48:51.217953036Z     errorLabelSet: Set(1) { 'ResetPool' },
backend-1   | 2026-04-18T05:48:51.217953754Z     beforeHandshake: false,
backend-1   | 2026-04-18T05:48:51.217954439Z     [cause]: Error: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:51.217955148Z         at GetAddrInfoReqWrap.onlookupall [as oncomplete] (node:dns:118:26) {
backend-1   | 2026-04-18T05:48:51.217955904Z       errno: -3001,
backend-1   | 2026-04-18T05:48:51.217956592Z       code: 'EAI_AGAIN',
backend-1   | 2026-04-18T05:48:51.217957315Z       syscall: 'getaddrinfo',
backend-1   | 2026-04-18T05:48:51.217958874Z       hostname: 'mongodb'
backend-1   | 2026-04-18T05:48:51.217960187Z     }
backend-1   | 2026-04-18T05:48:51.217973392Z   }
backend-1   | 2026-04-18T05:48:51.217974428Z }
backend-1   | 2026-04-18T05:48:51.218241633Z Error tracking order: MongoServerSelectionError: getaddrinfo EAI_AGAIN mongodb
